year,Sundhedsråd_navn,Sundhedsråd_kode,mand,alder_18_34,alder_35_44,alder_45_54,alder_55_64,alder_65_74,alder_75_,enlig,samlev,opr_land_dk,opr_land_vest,opr_land_ikke_vest,dispon_13,socio_arbløs,socio_beskæft,socio_overførsel,socio_pension,socio_stud,socio_øvrige,udd_Grund,udd_Gym,udd_Erhverv,udd_KVU,udd_MVU,udd_LVU,udd_NA,mr,ct,rgt,FP,ryg_pt,incident
2010,Midt og Vestsjælland,17,.47070017,.17035496,.20419137,.21167123,.19938922,.13857661,.075816587,.42533416,.57466584,.92652917,.017106311,.056364521,197003.7945792571,.015048243,.51856685,.17969373,.24559617,.02013809,.020846242,.36095867,.026090998,.40380189,.033393823,.12337346,.027020449,.025360715,.047756042,.0066389306,.098300435,.0084757013,45188,1728
2011,Vendsyssel,1,.47678941,.1326547,.16884294,.21808879,.20353888,.16862975,.10824495,.41816342,.58183658,.9554975,.019666364,.024836114,191755.3075582695,.014603209,.47321856,.17113468,.31018493,.017534509,.013270799,.37856421,.015882321,.41059533,.02973938,.11885093,.020892181,.02547567,.056654055,.0077279755,.10771199,.01119224,18763,863
2011,Limfjorden,2,.47609571,.17377783,.18151097,.21743998,.19768213,.1452295,.084359579,.4337604,.5662396,.94284117,.021437161,.035721689,194295.1951888682,.014678443,.49921218,.18066095,.25836548,.031347182,.015694324,.37056848,.030227641,.38854334,.029999586,.12364722,.033378944,.02363478,.05075258,.0077953311,.10695775,.0095783053,48234,2132
2011,Kronjylland,3,.47580317,.15606314,.19572888,.21608171,.20497678,.14804086,.079108633,.41782731,.58217269,.94362116,.018718664,.037660167,198021.8581529792,.014187558,.51992571,.17344475,.25845867,.018867224,.014930362,.35264623,.025032498,.41849583,.035877436,.11936862,.029786443,.018792944,.044716805,.0064995359,.088987932,.011142061,26925,1024
2011,Horsens,4,.47131345,.15999043,.20982285,.21808171,.19701564,.14167731,.073412068,.39207628,.60792369,.92754549,.022661986,.049792532,209587.0556644386,.0088174278,.55633581,.1565991,.24281839,.020587297,.014682413,.33039418,.025335142,.41310245,.043089692,.13421641,.032556657,.021305459,.043608364,.010054261,.088333867,.0076603894,25064,1031
2011,Aarhus,5,.46423835,.23746794,.16959892,.19788995,.17997229,.13084608,.084224798,.5076769,.4923231,.85182565,.0291162,.11905815,215568.3415328475,.011670056,.48044676,.18728082,.23310642,.070108742,.017210385,.27012053,.077181503,.33079892,.03836973,.17057142,.083812222,.029145669,.049244098,.0081631448,.072584212,.012377332,33933,1550
2011,Vestjylland,6,.47475252,.15939312,.18546072,.2254701,.20271221,.1447484,.082215451,.38530257,.61469746,.92800659,.023460841,.048532598,202681.0627904486,.013238826,.52472031,.17011306,.25666335,.021059105,.014029641,.37645715,.023021499,.40762112,.032071933,.11747994,.021762053,.021586316,.054624803,.010368461,.096215807,.0094604883,34142,1133
2011,Midt,7,.47251561,.16787583,.19149654,.21930151,.20091109,.14260165,.077813394,.40496036,.59503967,.93865365,.021191159,.040155221,203567.1627212367,.012384006,.53656149,.16305044,.24980597,.024835499,.01329509,.33399695,.024363084,.41275519,.036780834,.13787751,.033473931,.020752488,.022169732,.013598785,.10339126,.0068837525,29635,1316
2011,Fyn,8,.46400094,.1765915,.19041094,.21737926,.1913439,.14094958,.083324827,.43818423,.5618158,.9086867,.02288663,.068426654,196823.9121953275,.018775783,.49350575,.18323882,.25249639,.035160862,.01672036,.33345968,.035452411,.39493287,.03621044,.1406143,.034300793,.02502952,.066721089,.0063120453,.086109124,.0077697923,68599,3429
2011,Trekantsområdet,9,.46560913,.17122319,.19913249,.21645805,.19239064,.14165324,.079142399,.42007685,.57992315,.90734911,.024017846,.068633042,206243.698966255,.015491387,.52323711,.17097534,.25076216,.023546908,.015937539,.34499937,.026843475,.39776924,.037328046,.13642335,.031875078,.024761433,.079662904,.0069401413,.088858597,.0088486802,40345,2334
2011,Sydvestjylland,10,.47697961,.17864951,.19287683,.22133148,.19018346,.13983333,.077125385,.41886625,.58113372,.93057448,.026458379,.042967141,202440.3132155037,.0097594978,.52549195,.18444818,.23904432,.024462119,.016730567,.36873791,.022053931,.41126144,.035932697,.11876168,.020849837,.022402484,.089451507,.0073196236,.095788836,.009949618,31559,1588
2011,Sønderjylland,11,.47581184,.15308048,.1747584,.2248179,.20122464,.15923271,.086885862,.40659913,.59340084,.90362459,.047476713,.048898689,188827.7461616013,.012797818,.48994458,.17948867,.28079748,.019994777,.016773557,.36922139,.021271655,.41225806,.032299254,.11593488,.023245016,.025769755,.089439623,.0079804985,.093879685,.0080675585,34459,1554
2011,Hovedstaden,12,.46839312,.24763149,.19681159,.18031515,.16200766,.12077271,.092461407,.61162513,.38837487,.78783774,.050080694,.16208158,199164.8053228012,.026574185,.4851113,.1738718,.22783329,.055131886,.030824576,.29246387,.087225422,.28927299,.033682808,.1573384,.091845408,.048171099,.041456714,.00965886,.05765748,.0044105509,81169,3069
2011,Hovedstaden Syd og Vest,13,.46358931,.18381244,.19456729,.21090059,.17438939,.14247663,.093853652,.43524474,.56475526,.79045635,.028520454,.18102323,202805.2885124648,.024173284,.51050359,.15903609,.25685999,.025253795,.023947131,.35905617,.042039402,.39792943,.033244547,.10413107,.029500453,.034098905,.049577847,.0070107547,.077168562,.005905116,39796,1529
2011,Hovedstaden Nord,14,.45301935,.14168672,.18225048,.21041977,.17818265,.15786257,.1295978,.43993735,.56006265,.86742294,.038042855,.094534203,267181.6715492118,.013578549,.52511364,.11693595,.29473665,.026202207,.023356633,.24943662,.049616136,.34924182,.038233835,.16830908,.11237156,.032790955,.048775829,.008307551,.071521334,.006015813,52362,1905
2011,Nordsjælland,15,.46478724,.13484043,.18949468,.20949468,.19329788,.17513297,.097739361,.40654254,.59345746,.89151597,.031462766,.077021278,226085.7874402366,.014893617,.52159572,.13537234,.28558511,.020239362,.02231383,.28598404,.037021276,.38159573,.039547872,.16231383,.064734042,.028803192,.04425532,.0066755321,.08393617,.005718085,37600,1461
2011,Østsjælland og ørene,16,.46790838,.14749061,.19227974,.21161154,.19983804,.16239955,.086380534,.42116737,.57883263,.92292202,.023422413,.053655598,202342.5730356462,.014576714,.49807927,.17049773,.27751821,.021553604,.017712161,.34190908,.027222326,.42222637,.031728234,.12111963,.032538053,.023256296,.034469154,.0055441349,.095184699,.0093855774,48159,1695
2011,Midt og Vestsjælland,17,.47025388,.15881546,.19922152,.2143489,.19888978,.14811128,.080613054,.42942762,.57057238,.92560154,.017361112,.057037331,199700.0245609327,.014861995,.50486553,.18236907,.25636941,.022514155,.018909236,.35717446,.024924805,.40536535,.033527955,.1265039,.027622966,.024880573,.050269816,.0068117483,.098217443,.0088464264,45216,1722
2012,Vendsyssel,1,.47625408,.12623538,.15764731,.2188151,.20519258,.17639831,.11571131,.42309952,.57690048,.95416421,.020353651,.025482131,195509.2531252289,.015225172,.46108231,.17436829,.3209573,.017682569,.010630909,.37523371,.016400449,.410492,.029702442,.12083979,.02158235,.025749238,.060152788,.0075858752,.10887334,.010844597,18719,804
2012,Limfjorden,2,.47605225,.16771719,.17263114,.21957289,.1978022,.15237404,.08990255,.43964338,.56035662,.94231808,.021770682,.035911258,199160.2730312056,.015861496,.48807797,.18026125,.26937592,.03259382,.013767364,.36427534,.031100975,.3901099,.030810699,.12629069,.03394153,.023470869,.052850924,.0091851549,.10418826,.0082935933,48230,2062
2012,Kronjylland,3,.47667915,.14607491,.18916015,.21857518,.20312674,.15667024,.086392768,.42151669,.57848328,.94287407,.019486533,.037639387,204109.7536800262,.015300263,.50364912,.17663839,.27099618,.019894047,.013373838,.34831253,.02493239,.41977549,.036305711,.12121661,.030933946,.018523321,.0496425,.0084466347,.091023602,.0087059606,26993,1161
2012,Horsens,4,.47109181,.15115075,.20199889,.22123119,.1946723,.15162857,.079318307,.39786574,.60213429,.92545992,.023930876,.050609224,213822.5431252904,.012064984,.54304373,.15756153,.2521303,.021143585,.013856813,.32651111,.024647607,.41387275,.043561362,.13701521,.033328023,.021063948,.052759416,.0087202359,.090865649,.0072071357,25114,1090
2012,Aarhus,5,.46399057,.23220189,.1627804,.19967532,.17733176,.13904959,.088961042,.51109797,.488902,.84952772,.029929161,.12054309,221432.3113057292,.016499409,.46906731,.18754427,.2409386,.070395514,.015436836,.26449233,.075737901,.33217236,.038754426,.17429161,.086393155,.028158205,.048671782,.009238489,.074793391,.010242031,33880,1431
2012,Vestjylland,6,.47414529,.15039539,.17629421,.226475,.20310433,.154217,.089514069,.38812947,.61187053,.92750686,.024076197,.048416968,206387.1252401712,.014727931,.50845164,.17297234,.26980627,.022047799,.011876415,.37234324,.023194285,.40964812,.032424964,.11985184,.021812623,.020724932,.057912219,.01081812,.10071435,.008672135,34017,1450
2012,Midt,7,.47110841,.15799244,.18320508,.22397731,.19916971,.15063454,.08502093,.40951127,.59048873,.93884164,.021094911,.040063452,208002.6823114932,.014850817,.52119619,.16346024,.26410827,.02382881,.012454435,.33066693,.023727555,.4146753,.037633318,.13980019,.034561902,.018934792,.037363306,.0098217903,.11026731,.0062440936,29628,1412
2012,Fyn,8,.46415529,.16763426,.18318856,.21901146,.1919333,.14848603,.089746386,.4427081,.55729187,.90748906,.023367818,.069143131,200385.6638620109,.021563578,.47631934,.1854002,.2646558,.03612845,.015830752,.32997221,.035211779,.3957251,.036797766,.14291327,.035313632,.024066232,.087942146,.0060674846,.087331034,.0061693368,68727,3581
2012,Trekantsområdet,9,.46523878,.16266416,.19152673,.21964732,.19189771,.1493582,.084905893,.42532089,.57467908,.90448397,.024608612,.070907429,210236.1545606012,.017460985,.51015258,.17268074,.25976306,.024831202,.015061954,.34130538,.026562462,.39796701,.038409222,.13872331,.03316598,.023866644,.096703187,.006776643,.089110382,.0069745011,40433,2337
2012,Sydvestjylland,10,.47577456,.17044844,.18440457,.22367796,.18893003,.14804266,.084496342,.4217222,.57827777,.92844713,.027342638,.044210259,206578.2595377449,.013006741,.51238966,.18389823,.25102061,.024810912,.014810596,.36494827,.021677902,.41241813,.036298618,.12117472,.021234849,.02224754,.09376879,.0062976675,.088895217,.0077534099,31599,1720
2012,Sønderjylland,11,.47613522,.14661251,.16637169,.2225156,.20153779,.16936022,.093602203,.41064849,.58935153,.9025678,.047961701,.049470477,191777.1518956114,.017002756,.47352386,.18218483,.29235455,.020513564,.014333381,.36454374,.022109386,.41375309,.032873929,.11774264,.023792254,.02518497,.096503697,.0084433481,.091164947,.007834035,34465,1703
2012,Hovedstaden,12,.46830955,.24240628,.19147675,.18380582,.1609042,.12705824,.094348714,.61465013,.3853499,.78568339,.050484836,.16383176,204283.2067100856,.029571984,.47809276,.17111976,.23301834,.059082206,.028769068,.28733248,.086863071,.28804892,.034475945,.16164535,.096498057,.045136187,.043431535,.0096843923,.06021864,.0039775185,80955,3144
2012,Hovedstaden Syd og Vest,13,.46513319,.17645143,.19000727,.21331029,.17279311,.14761081,.099827103,.43914905,.56085092,.78473526,.02961738,.18564735,207080.8739825634,.027337192,.50033826,.15856072,.26512817,.026134456,.022300733,.35573429,.042095769,.39873213,.033726729,.10616653,.030845173,.032699391,.053421535,.0085193813,.082237087,.0059886239,39909,1542
2012,Hovedstaden Nord,14,.452916,.13706718,.17335473,.21590996,.17461592,.16360927,.13544294,.44343805,.55656195,.8644042,.038637929,.096957885,275229.6051217823,.015630972,.51601315,.1181304,.3018803,.027096232,.021096079,.24604449,.048937552,.34946114,.039459605,.16972406,.11524498,.031128181,.047332417,.0079874648,.077352293,.0058090654,52332,1904
2012,Nordsjælland,15,.46480593,.12875752,.17935316,.21538298,.18794937,.18341249,.10514446,.41391844,.58608156,.89074314,.031386804,.077870049,232764.568730689,.015680136,.50956464,.13539042,.29731235,.021676263,.020376217,.28354248,.037303336,.38184181,.039372794,.16478735,.065877795,.027274415,.053036533,.0091268476,.088403068,.0056512165,37691,1453
2012,Østsjælland og ørene,16,.46836236,.13976859,.1821745,.21672052,.19608048,.17200042,.093255498,.42608151,.57391846,.92223495,.023934118,.053830918,208037.2926139013,.017429376,.48333159,.17066611,.29016992,.021640779,.016678829,.33737099,.027144793,.42424685,.032231838,.12411133,.033232566,.021661628,.035755239,.0068383198,.095715627,.007672261,47965,1774
2012,Midt og Vestsjælland,17,.46988323,.1499989,.19034587,.21826649,.19546649,.15893792,.086984351,.43470103,.56529897,.92495638,.017657315,.057386275,204380.9576556311,.016664091,.49138102,.18537974,.26821461,.022027502,.016266802,.3550224,.025470678,.40658176,.033879973,.12801553,.02792063,.023109011,.054009315,.0070408545,.098042242,.0081665087,45307,1828
2013,Vendsyssel,1,.47675294,.11951036,.15086438,.22001503,.20256631,.18334585,.12369806,.42612478,.57387525,.95366693,.020455278,.025877805,200426.7819385913,.011006121,.45227101,.17636637,.33222377,.017556105,.010522925,.37125525,.016321272,.41248792,.030011812,.1230538,.022173306,.024696661,.056372814,.0075163748,.11059809,.0076774401,18626,844
2013,Limfjorden,2,.47636554,.16155763,.16544133,.21997923,.19638629,.16058151,.096053995,.44504672,.55495328,.94143301,.022014538,.03655244,204991.9079455124,.013665629,.47838005,.18110073,.28062305,.032419521,.01376947,.35904464,.031671859,.39208722,.031713396,.12807892,.035202492,.022201454,.053167187,.0085773626,.1129595,.0061266874,48150,2070
2013,Kronjylland,3,.47555193,.13872425,.18543488,.21673581,.20028894,.16624685,.092569269,.42687806,.57312196,.94188029,.020040005,.038079716,211403.8519494144,.0099644391,.49148023,.17917469,.28281969,.021410579,.015002223,.34412506,.025337087,.4209142,.036486886,.12364795,.031782486,.017706327,.047636688,.011335013,.096125349,.0056304638,26996,1271
2013,Horsens,4,.4699308,.14195371,.19632487,.22154164,.19604646,.15802243,.08611089,.40044546,.59955454,.92446899,.024381513,.051149473,218461.0826881233,.012528836,.52545542,.16311352,.26485562,.020960942,.012847029,.32057911,.023784902,.41695172,.043791264,.1402832,.035040967,.019568849,.053695012,.010778776,.094861187,.0076366239,25142,1176
2013,Aarhus,5,.4647783,.22689871,.15666252,.19955011,.17687799,.14511928,.094891377,.51367432,.48632571,.84751081,.030278813,.12221038,228336.6673739586,.015183804,.45572132,.19138105,.24883087,.0731664,.015598177,.25901261,.07636299,.33333334,.039750192,.17563488,.089030959,.026875038,.054075651,.010300124,.080536313,.0058012195,33786,1491
2013,Vestjylland,6,.47365633,.14163773,.16977689,.22540766,.20486253,.16259493,.095720254,.39135811,.60864192,.92635542,.024548184,.049096368,212419.9127696262,.012156355,.49511391,.17648791,.28145051,.022340612,.012332961,.36887032,.022870431,.41184434,.032936953,.12129864,.022399481,.019779831,.06192971,.0095661385,.10655207,.0046211807,33974,1563
2013,Midt,7,.47133327,.14917539,.17680924,.22320431,.19980358,.15811574,.09289173,.41345796,.58654207,.93870431,.021436553,.03985912,213806.5178124644,.011988215,.50848317,.16505808,.27735448,.024179621,.01283484,.32476547,.02370551,.41748789,.03782722,.14247012,.034745503,.018998273,.041755561,.0096515287,.10704731,.0073148431,29529,1395
2013,Fyn,8,.46373358,.16173138,.17534581,.22006857,.19206962,.15426305,.096521564,.44788155,.55211842,.90600663,.023887016,.070106357,203920.7485093417,.018656284,.46486691,.1868389,.27526736,.037428804,.016898176,.32604906,.036484364,.39548704,.037152737,.14535627,.036164708,.023305824,.093339533,.0060008136,.080814831,.0044751829,68824,4024
2013,Trekantsområdet,9,.46574664,.15444922,.18437454,.22315378,.1893456,.15704605,.091630809,.42882228,.57117772,.90280455,.0251521,.072043329,213593.0092923067,.016174506,.49938172,.17378938,.26930305,.025275758,.016026117,.33711728,.026512342,.39907008,.038803976,.14082208,.034253351,.023420883,.096478209,.0080625219,.081292972,.0045506256,40434,2196
2013,Sydvestjylland,10,.47650474,.1618809,.17790399,.22527525,.18961196,.15464669,.090681218,.42519909,.57480091,.92740428,.027953168,.044642575,212961.4824983805,.012469461,.49804866,.18523337,.26182696,.025636958,.016752863,.36059904,.021956405,.41406226,.037091095,.12345718,.021512199,.021321826,.099152841,.0073928358,.089824542,.0057429322,31517,1742
2013,Sønderjylland,11,.47582519,.13984774,.15716527,.22315203,.20353906,.17332055,.10297536,.41506857,.58493143,.9006567,.048436772,.050906554,194491.0752041369,.016416783,.45844957,.18622153,.30349258,.02100767,.014353789,.35971642,.021472571,.41742212,.033240352,.12006044,.024261972,.023826128,.10375988,.0092689451,.095013946,.0049686194,34416,1868
2013,Hovedstaden,12,.46870849,.2380491,.18642026,.18735173,.15925829,.13295329,.095967308,.6169008,.38309923,.7827788,.051479813,.1657414,209086.6568905846,.02931058,.47342798,.17013799,.23799942,.059751358,.029024927,.28095931,.087770283,.28713191,.035383832,.16494653,.10058745,.043220688,.0483252,.0085820388,.062620319,.0028192804,80517,3604
2013,Hovedstaden Syd og Vest,13,.46606845,.1702452,.1868173,.21461244,.17102008,.15317319,.10413178,.4440223,.5559777,.77953857,.030844603,.18961681,211110.5562913014,.027920114,.49076411,.15982203,.27172744,.027070263,.022496063,.35228834,.042842504,.39780539,.03474392,.10853101,.032344341,.031444497,.059639562,.0095483288,.085710004,.0042992476,40007,1672
2013,Hovedstaden Nord,14,.45272967,.13338043,.16679715,.21749508,.17298402,.16689263,.14245069,.44999903,.55000097,.86192214,.038725201,.099352673,282132.2777597397,.016192786,.50892705,.11865798,.3077966,.027420802,.020890221,.24304456,.049323075,.34854591,.040310107,.17130363,.11793236,.029540377,.059729993,.0095285382,.079417214,.0037808628,52369,2266
2013,Nordsjælland,15,.46395969,.12313335,.17154768,.2178513,.18402722,.18951507,.11392539,.4215081,.57849193,.88918793,.03221466,.078597434,238990.3217437883,.015698381,.49691311,.13614057,.30797848,.022531793,.02065854,.27956307,.038414858,.38238087,.039338294,.16600707,.06646087,.027834943,.058334652,.0087066647,.088148385,.0040894938,37902,1488
2013,Østsjælland og ørene,16,.46755305,.13380986,.17340474,.21989746,.19153503,.18117784,.10017505,.43314716,.56685281,.92120618,.02446547,.054328345,212363.5704107467,.015462844,.46986622,.17236277,.30119202,.023402659,.017630141,.33357647,.028195724,.42491561,.032947108,.12514067,.033718169,.021506272,.048618346,.0074605094,.097632647,.0057933563,47986,1956
2013,Midt og Vestsjælland,17,.47027934,.14284453,.18169984,.22141565,.19425444,.16645338,.093332157,.4404704,.5595296,.924209,.018004501,.057786506,209748.0692377713,.013878469,.48195136,.18615684,.27785623,.022770399,.017364636,.35071269,.02557257,.40856537,.03406734,.13040024,.028043775,.022638012,.066987336,.007854905,.10019416,.0062221438,45322,2136
2014,Vendsyssel,1,.47780833,.1130885,.14668608,.21593054,.2036348,.1903144,.13034569,.43169931,.56830072,.95151812,.021463625,.027018283,204161.3666396876,.0091139516,.43606752,.18087688,.34395728,.016825756,.013050747,.36515126,.016879685,.41627568,.03003829,.1247371,.022164699,.024753276,.059105862,.0090060942,.11875101,.002372863,18543,1003
2014,Limfjorden,2,.47499999,.15634887,.15799333,.21736053,.19918817,.16654871,.10256036,.45239383,.54760617,.94044548,.022335554,.037218984,207032.1231207972,.012947544,.46427977,.18226478,.29004997,.034637801,.015736885,.35485011,.031931724,.39294338,.032639466,.12985012,.036386345,.021398835,.058118235,.011240633,.11128227,.0027685263,48040,2401
2014,Kronjylland,3,.47490376,.13181078,.17952324,.2166494,.19884513,.17315665,.10001481,.43403909,.56596088,.94081283,.020321291,.038865857,206163.4103344546,.008772579,.48041901,.17870891,.29367781,.023245484,.014954101,.33816996,.024429968,.4244892,.037681375,.1257403,.03205508,.017434113,.066738226,.0092907902,.092167601,.002146876,27016,1455
2014,Horsens,4,.47094157,.13341819,.18847209,.22463106,.19479693,.16508214,.093599588,.40598273,.59401727,.92243129,.025100442,.052468278,223874.3860576028,.0085922275,.51231152,.16794622,.27570707,.02211703,.013127014,.31636104,.02446398,.41739926,.044353396,.14216954,.035522494,.0197303,.062930107,.0096662557,.089104578,.0034209793,25139,1306
2014,Aarhus,5,.46440718,.22367136,.15130275,.19587141,.17907314,.15017892,.099902406,.52095348,.47904652,.84497088,.030520806,.12450833,231598.9062482969,.013278916,.44462189,.19247036,.25827345,.075178184,.015940614,.2527726,.077277973,.33321503,.039925471,.17901398,.091591991,.026202939,.059533317,.009700411,.080679029,.0044361637,33813,1582
2014,Vestjylland,6,.47332272,.13385804,.16454427,.22497347,.20604882,.16855323,.10202216,.39579648,.60420352,.92509729,.024702275,.050200447,215461.3366491139,.007929489,.48260817,.1817887,.29221201,.022403019,.012970169,.36337107,.02325787,.41395473,.033722438,.12351138,.02275675,.019425776,.078027353,.010582479,.10137366,.0033014975,33924,1706
2014,Midt,7,.47063598,.14281367,.17219462,.22219968,.19883694,.16583832,.098116778,.42140853,.57859147,.93762046,.022213206,.040166344,218213.3713051615,.0083848936,.49765021,.16810359,.2871488,.025628021,.012881631,.31950501,.023971329,.41948137,.038915373,.14335464,.035568178,.019204112,.045846436,.0099401558,.10254589,.0045305472,29577,1447
2014,Fyn,8,.46298319,.15546335,.16941108,.21921816,.19269127,.16022421,.10299192,.4535197,.5464803,.90418577,.024503166,.071311057,207819.1265932978,.01380214,.45596564,.18849821,.28486568,.040037856,.016713984,.32140934,.036514524,.39611268,.037708379,.14816917,.037591904,.022493994,.085608214,.0064642937,.082215913,.0024750673,68685,3769
2014,Trekantsområdet,9,.46652347,.14802745,.17908458,.22268306,.18851528,.1639757,.097713917,.43556511,.56443489,.90018761,.02545302,.074359357,218752.3755840761,.013405422,.49039647,.17560361,.27820569,.026243025,.016047005,.3328149,.02727991,.40011355,.039278131,.14267023,.035525601,.022317681,.09460327,.0082950676,.084678814,.0028637734,40506,2057
2014,Sydvestjylland,10,.47458273,.15479256,.17335877,.22330312,.19217931,.15828963,.098076619,.42962962,.57037038,.92570341,.028898425,.045398187,214718.1723440441,.0098553486,.48831666,.18505801,.27114925,.028580511,.016913051,.35409313,.022412971,.4155778,.037704658,.12618026,.022126848,.021904308,.09639167,.0073756161,.091940865,.0022571927,31455,1597
2014,Sønderjylland,11,.47586086,.13169193,.15312947,.22074243,.20456205,.17886037,.11101376,.41879144,.58120859,.8983615,.048950028,.052688453,195945.7131774176,.011040042,.45208681,.18484768,.31399867,.020824207,.017144192,.3544496,.02161278,.42028096,.033996321,.12141126,.024942318,.023306755,.10318643,.010076229,.09731593,.0022196909,34239,1858
2014,Hovedstaden,12,.46858689,.23215291,.18387222,.1888167,.15966302,.13758184,.097913302,.62000078,.37999925,.77885014,.053049933,.16809994,215656.6287933168,.022769662,.47289297,.17020291,.24271783,.060911037,.030105023,.27478814,.0871481,.28626686,.035324898,.1684254,.10621253,.04183409,.051910825,.0082616694,.06580545,.0023282887,79887,3643
2014,Hovedstaden Syd og Vest,13,.46637669,.16301686,.18426579,.21628919,.17111644,.15589221,.10941953,.4498775,.5501225,.7744363,.031873405,.19369031,215041.5807026044,.023498826,.48695067,.16104195,.27576122,.027748613,.024723765,.34658268,.044572771,.39753011,.035348233,.11096945,.033548322,.031448428,.067296632,.0088245589,.092895359,.0020498976,40002,2119
2014,Hovedstaden Nord,14,.45223123,.13027324,.16340841,.21559773,.17295453,.16977249,.14799359,.45661369,.54338628,.85793227,.039575472,.10249228,288563.082402195,.01303304,.50402045,.11967913,.3133646,.028066766,.021683624,.23970123,.050322015,.34790975,.040718723,.17289737,.11992683,.028524065,.061335314,.011032354,.084238403,.0021912274,52482,2728
2014,Nordsjælland,15,.46433166,.11967338,.16249639,.21876231,.18363221,.19234909,.12308662,.42956915,.57043087,.8880983,.032530785,.079370916,243180.1062195682,.01318035,.48777798,.13739596,.31835011,.021976002,.021293355,.27676108,.038543336,.38317537,.040144932,.1674062,.06787093,.026098143,.057421166,.010239715,.098012447,.0030456586,38087,2285
2014,Østsjælland og ørene,16,.46847919,.12812963,.16661446,.22130343,.19096243,.18582556,.10716449,.44112426,.55887574,.9199816,.024473261,.055545114,219057.1344052419,.012946606,.46434462,.17216897,.30890185,.024389734,.017060285,.32978347,.02819019,.42535865,.033515003,.12746142,.034809664,.020881621,.049385037,.0072250413,.097016014,.0026937292,47889,2054
2014,Midt og Vestsjælland,17,.46956906,.13662516,.1733495,.22266065,.19504023,.17189464,.10042985,.44880414,.55119586,.92264962,.018141739,.059208643,213143.0389686186,.011374407,.47012013,.18745729,.28784305,.023983248,.019133693,.34608179,.025856938,.41095558,.035159264,.13173151,.028105367,.022109555,.064212501,.0077372422,.098842718,.0029097323,45365,1979
2015,Vendsyssel,1,.47779521,.10807595,.14166711,.21626008,.20425163,.19089089,.13885432,.43874073,.56125927,.94953209,.022177747,.028290151,209061.1018232349,.0096824793,.4267323,.18418348,.34997565,.016714448,.012603451,.3612268,.017579921,.41683346,.030453833,.12646724,.023043219,.024395522,.061827231,.0089792823,.11445881,.0037323525,18487,908
2015,Limfjorden,2,.47483659,.14911582,.152971,.21651861,.200176,.17207928,.10913929,.45704827,.5429517,.93938571,.022083472,.038530841,211729.5230645702,.01280171,.45587495,.18515337,.29892308,.032077607,.015064532,.34885183,.031930942,.39507207,.033229969,.13214466,.037441336,.021329198,.056570567,.010182702,.1103126,.0026609118,47728,2348
2015,Kronjylland,3,.4737018,.12597108,.17124484,.21811694,.19986619,.17882764,.10597331,.43850127,.5614987,.9384827,.020927034,.040590268,214853.2777270916,.0089209378,.46935287,.18600155,.30123034,.02129874,.012972531,.33278817,.025015797,.42608631,.038248524,.1273464,.032747276,.017767536,.075121731,.010444932,.10010036,.0041631046,26903,1510
2015,Horsens,4,.47077498,.13003452,.18034999,.22582437,.19459546,.16868378,.10051189,.41351533,.58648467,.91920954,.025713265,.05507718,228300.0072373353,.007856831,.50168645,.17308837,.28264752,.021348359,.013293123,.31201142,.025276775,.41653109,.044522043,.1442403,.036903296,.020515058,.075909689,.0096821552,.087655254,.003452244,25201,1358
2015,Aarhus,5,.46466294,.21869808,.14737123,.19362687,.18045336,.15369096,.10615951,.52453715,.47546285,.84274864,.030589841,.12666152,238680.0983232372,.012283408,.44015548,.19481367,.26424164,.072038926,.016288867,.24819012,.075718015,.33215642,.041033704,.18353905,.094528839,.024833847,.051685259,.010592215,.079426773,.003857109,33704,1617
2015,Vestjylland,6,.47369823,.12837279,.1581361,.2231065,.20742604,.17375739,.10920119,.40230769,.59769231,.92440826,.024556212,.051035505,220512.3460555121,.0076331361,.47248521,.18612427,.29985207,.020621302,.013165681,.35763314,.023639053,.4160355,.034260355,.12565088,.023372781,.019408284,.086538464,.012218934,.10366864,.0042603551,33800,1743
2015,Midt,7,.47118506,.13639745,.16680194,.21989989,.20123106,.17116477,.10450487,.42752299,.57247698,.93499732,.022761093,.042241614,222542.5890761626,.0092667751,.48826435,.17376894,.29285038,.022896374,.01271645,.31463069,.024925595,.41950756,.040043291,.1444467,.036492154,.019954005,.044778138,.010349026,.10646645,.0060200216,29568,1563
2015,Fyn,8,.46327156,.15053262,.16271706,.21806508,.19457172,.16595651,.10815701,.45965269,.54034728,.901824,.024792062,.07338392,213181.4248410921,.014723479,.44932148,.19020867,.29177004,.038114693,.015759522,.31570116,.037239164,.39668757,.038275208,.1511163,.038318984,.022661608,.083977818,.006362177,.088443018,.0030789436,68530,3680
2015,Trekantsområdet,9,.46632317,.14193088,.1741778,.22193186,.19035058,.16749667,.10411222,.44245845,.55754155,.89746559,.026182141,.076352254,224581.4443358917,.010773631,.48399979,.17772792,.28608057,.025664415,.015704354,.32693163,.027784627,.40069523,.040037472,.14511119,.036364086,.023075785,.09331394,.0079138111,.089985698,.0026625907,40562,2040
2015,Sydvestjylland,10,.4761616,.14615777,.16833673,.22131096,.19552591,.16370948,.10495915,.43304825,.56695175,.92258108,.029646413,.04777253,217507.3768641965,.0082971659,.48254403,.18860097,.28025275,.023583099,.016658157,.34784272,.022689559,.41824099,.037784018,.12911667,.022976767,.021349248,.096821547,.0077865715,.092162371,.0037337248,31336,1671
